Date,Close,Open,High,Low,Vol.,Change %
10/24/08,1.2624,1.2973,1.298,1.2498,,-2.74%
10/23/08,1.298,1.2828,1.3003,1.2727,,0.98%
10/22/08,1.2854,1.3065,1.3078,1.2773,,-1.57%
10/21/08,1.3059,1.3332,1.3355,1.3051,,-2.14%
10/20/08,1.3344,1.3403,1.3532,1.3286,,-0.48%
10/17/08,1.3409,1.3483,1.3518,1.3387,,-0.58%
10/16/08,1.3487,1.3467,1.3539,1.3346,,0.20%
10/15/08,1.346,1.362,1.3685,1.3453,,-1.20%
10/14/08,1.3624,1.3594,1.3771,1.3586,,0.23%
10/13/08,1.3593,1.3559,1.3683,1.3458,,1.33%
10/10/08,1.3414,1.3589,1.3652,1.3259,,-1.35%
10/9/08,1.3597,1.3631,1.3785,1.358,,-0.24%
10/8/08,1.363,1.363,1.3758,1.3544,,0.08%
10/7/08,1.3619,1.3486,1.3741,1.3481,,0.96%
10/6/08,1.349,1.3665,1.3676,1.3443,,-2.04%
10/3/08,1.3771,1.3818,1.3907,1.3704,,-0.34%
10/2/08,1.3818,1.4026,1.4027,1.3745,,-1.45%
10/1/08,1.4021,1.4124,1.4176,1.3976,,-0.59%
9/30/08,1.4104,1.4418,1.4427,1.401,,-2.18%
9/29/08,1.4418,1.4522,1.4566,1.43,,-1.35%
9/26/08,1.4615,1.4617,1.4678,1.4554,,-0.05%
9/25/08,1.4622,1.461,1.4769,1.456,,0.06%
9/24/08,1.4613,1.4646,1.4748,1.4611,,-0.22%
9/23/08,1.4645,1.4795,1.4827,1.4623,,-0.95%
9/22/08,1.4786,1.4492,1.4867,1.4438,,2.21%
9/19/08,1.4466,1.4327,1.45,1.4151,,0.89%
9/18/08,1.4339,1.4319,1.4543,1.428,,0.24%
9/17/08,1.4305,1.4112,1.4385,1.4092,,1.30%
9/16/08,1.4121,1.4263,1.4285,1.4079,,-1.02%
9/15/08,1.4266,1.4315,1.4481,1.4086,,0.27%
9/12/08,1.4228,1.4019,1.4232,1.3971,,1.41%
9/11/08,1.403,1.3975,1.4036,1.388,,0.31%
9/10/08,1.3986,1.4111,1.4179,1.3972,,-1.07%
9/9/08,1.4137,1.4126,1.4227,1.4047,,0.07%
9/8/08,1.4127,1.4384,1.4429,1.4054,,-1.00%
9/5/08,1.4269,1.4234,1.4349,1.4197,,0.13%
9/4/08,1.4251,1.4493,1.4546,1.4217,,-1.64%
9/3/08,1.4489,1.4516,1.4531,1.4385,,-0.19%
9/2/08,1.4517,1.4607,1.4607,1.4466,,-0.61%
9/1/08,1.4606,1.4702,1.4719,1.4582,,-0.46%
8/29/08,1.4674,1.4704,1.477,1.4641,,-0.17%
8/28/08,1.4699,1.4712,1.4811,1.467,,-0.16%
8/27/08,1.4722,1.4647,1.4777,1.4633,,0.49%
8/26/08,1.465,1.4751,1.4761,1.4568,,-0.68%
8/25/08,1.4751,1.4787,1.4808,1.4696,,-0.28%
8/22/08,1.4793,1.4895,1.4902,1.4758,,-0.76%
8/21/08,1.4907,1.4742,1.4908,1.4731,,1.11%
8/20/08,1.4744,1.4786,1.4807,1.4673,,-0.30%
8/19/08,1.4789,1.4683,1.4796,1.463,,0.63%
8/18/08,1.4696,1.4682,1.4768,1.4672,,0.05%
8/15/08,1.4689,1.4802,1.4808,1.4657,,-0.80%
8/14/08,1.4808,1.4923,1.495,1.4778,,-0.78%
8/13/08,1.4924,1.4907,1.4979,1.484,,0.03%
8/12/08,1.492,1.4898,1.4965,1.4813,,0.10%
8/11/08,1.4905,1.4934,1.5084,1.4879,,-0.67%
8/8/08,1.5006,1.532,1.5335,1.4996,,-2.06%
8/7/08,1.5322,1.5414,1.5505,1.5309,,-0.60%
8/6/08,1.5414,1.5454,1.5518,1.5399,,-0.28%
8/5/08,1.5458,1.5574,1.5577,1.5447,,-0.76%
8/4/08,1.5577,1.557,1.5633,1.5554,,0.07%
8/1/08,1.5566,1.5598,1.56,1.5513,,-0.22%
7/31/08,1.5601,1.5577,1.5701,1.5568,,0.15%
7/30/08,1.5577,1.5583,1.5617,1.552,,-0.08%
7/29/08,1.5589,1.5739,1.576,1.5553,,-1.00%
7/28/08,1.5746,1.57,1.5769,1.5683,,0.23%
7/25/08,1.571,1.5676,1.5754,1.5662,,0.22%
7/24/08,1.5676,1.5683,1.5714,1.5628,,-0.08%
7/23/08,1.5688,1.5791,1.5798,1.5669,,-0.61%
7/22/08,1.5784,1.5926,1.5945,1.5757,,-0.92%
7/21/08,1.593,1.5837,1.5932,1.5827,,0.52%
7/18/08,1.5848,1.5859,1.5889,1.5805,,-0.09%
7/17/08,1.5863,1.5824,1.5895,1.5784,,0.25%
7/16/08,1.5824,1.5916,1.5949,1.58,,-0.60%
7/15/08,1.5919,1.59,1.6039,1.5865,,0.09%
7/14/08,1.5905,1.5964,1.5972,1.5841,,-0.23%
7/11/08,1.5942,1.5787,1.5948,1.5765,,0.99%
7/10/08,1.5785,1.574,1.5801,1.569,,0.27%
7/9/08,1.5742,1.5669,1.5753,1.5649,,0.45%
7/8/08,1.5672,1.5724,1.574,1.5634,,-0.32%
7/7/08,1.5722,1.5696,1.5753,1.5609,,0.10%
7/4/08,1.5706,1.5698,1.5729,1.5653,,0.05%
7/3/08,1.5698,1.5887,1.5911,1.5682,,-1.15%
7/2/08,1.588,1.5795,1.589,1.5775,,0.57%
7/1/08,1.579,1.5756,1.5828,1.5723,,0.22%
6/30/08,1.5756,1.5776,1.5837,1.573,,-0.25%
6/27/08,1.5795,1.5753,1.5795,1.5716,,0.25%
6/26/08,1.5755,1.5669,1.5768,1.5627,,0.54%
6/25/08,1.5671,1.5567,1.5688,1.5537,,0.67%
6/24/08,1.5566,1.5518,1.5623,1.5492,,0.27%
6/23/08,1.5524,1.563,1.5631,1.5468,,-0.52%
6/20/08,1.5605,1.5505,1.5652,1.5491,,0.67%
6/19/08,1.5501,1.5531,1.5587,1.5466,,-0.21%
6/18/08,1.5534,1.5506,1.5539,1.546,,0.16%
6/17/08,1.5509,1.5466,1.5552,1.546,,0.27%
6/16/08,1.5467,1.541,1.5518,1.5345,,0.57%
6/13/08,1.538,1.545,1.5484,1.5302,,-0.43%
6/12/08,1.5447,1.5557,1.5566,1.5379,,-0.69%
6/11/08,1.5554,1.5452,1.5587,1.5452,,0.59%
6/10/08,1.5463,1.5642,1.5654,1.5439,,-1.16%
6/9/08,1.5644,1.5793,1.5846,1.5617,,-0.84%
6/6/08,1.5777,1.5583,1.5777,1.557,,1.23%
6/5/08,1.5586,1.5423,1.5603,1.5366,,0.99%
6/4/08,1.5433,1.5434,1.5484,1.5419,,-0.08%
6/3/08,1.5446,1.5538,1.563,1.541,,-0.63%
6/2/08,1.5544,1.556,1.5591,1.5487,,-0.06%
5/30/08,1.5554,1.5517,1.5571,1.5462,,0.24%
5/29/08,1.5516,1.5646,1.5665,1.5486,,-0.78%
5/28/08,1.5638,1.5678,1.5762,1.5608,,-0.30%
5/27/08,1.5685,1.5774,1.5819,1.5681,,-0.58%
5/26/08,1.5776,1.5772,1.5794,1.5742,,0.06%
5/23/08,1.5766,1.5726,1.5796,1.5697,,0.23%
5/22/08,1.573,1.5795,1.5816,1.5692,,-0.37%
5/21/08,1.5789,1.565,1.5795,1.5631,,0.84%
5/20/08,1.5657,1.5518,1.568,1.5503,,0.90%
5/19/08,1.5518,1.5597,1.5633,1.5485,,-0.38%
5/16/08,1.5577,1.5442,1.5602,1.5437,,0.86%
5/15/08,1.5444,1.5482,1.5548,1.5419,,-0.21%
5/14/08,1.5476,1.5471,1.5487,1.5395,,0.10%
5/13/08,1.546,1.5541,1.5567,1.5431,,-0.56%
5/12/08,1.5547,1.5462,1.5571,1.5365,,0.41%
5/9/08,1.5483,1.5404,1.5491,1.5394,,0.49%
5/8/08,1.5407,1.5394,1.5441,1.5285,,0.10%
5/7/08,1.5391,1.5531,1.5539,1.5365,,-0.90%
5/6/08,1.5531,1.5498,1.5594,1.5451,,0.25%
5/5/08,1.5492,1.5433,1.5519,1.5422,,0.41%
5/2/08,1.5429,1.5467,1.5501,1.536,,-0.27%
5/1/08,1.547,1.5614,1.5644,1.5429,,-0.94%
4/30/08,1.5617,1.5568,1.5643,1.5517,,0.31%
4/29/08,1.5569,1.5651,1.5661,1.5541,,-0.58%
4/28/08,1.566,1.5617,1.5693,1.5593,,0.22%
4/25/08,1.5625,1.568,1.5709,1.5555,,-0.37%
4/24/08,1.5683,1.5883,1.5892,1.5638,,-1.29%
4/23/08,1.5888,1.6,1.6,1.5859,,-0.63%
4/22/08,1.5988,1.5912,1.6019,1.5834,,0.52%
4/21/08,1.5906,1.5812,1.5948,1.5791,,0.58%
4/18/08,1.5815,1.5895,1.5959,1.5712,,-0.51%
4/17/08,1.5896,1.594,1.5984,1.5846,,-0.34%
4/16/08,1.595,1.5791,1.5978,1.5758,,1.00%
4/15/08,1.5792,1.5841,1.5876,1.5751,,-0.33%
4/14/08,1.5845,1.5698,1.5887,1.5671,,0.24%
4/11/08,1.5807,1.5743,1.5857,1.5739,,0.41%
4/10/08,1.5743,1.583,1.5913,1.5724,,-0.56%
4/9/08,1.5832,1.5702,1.5866,1.5684,,0.83%
4/8/08,1.5701,1.571,1.5799,1.5674,,-0.01%
4/7/08,1.5703,1.5732,1.5737,1.5627,,-0.22%
4/4/08,1.5737,1.5683,1.5775,1.5637,,0.36%
4/3/08,1.568,1.5689,1.5694,1.551,,-0.05%
4/2/08,1.5688,1.5617,1.5703,1.5534,,0.50%
4/1/08,1.561,1.5764,1.5787,1.556,,-1.04%
3/31/08,1.5774,1.5812,1.5896,1.576,,-0.18%
3/28/08,1.5802,1.5779,1.5841,1.5741,,0.13%
3/27/08,1.5781,1.5842,1.5848,1.5726,,-0.40%
3/26/08,1.5845,1.563,1.586,1.5584,,1.38%
3/25/08,1.5629,1.5433,1.5659,1.5408,,1.28%
3/24/08,1.5432,1.5422,1.5458,1.5342,,0.00%
3/21/08,1.5432,1.5433,1.5474,1.5406,,-0.01%
3/20/08,1.5434,1.5641,1.5652,1.5397,,-1.27%
3/19/08,1.5633,1.5623,1.5787,1.5583,,0.04%
3/18/08,1.5626,1.5731,1.5834,1.5618,,-0.65%
3/17/08,1.5729,1.5725,1.5906,1.5685,,0.34%
3/14/08,1.5675,1.5627,1.569,1.5532,,0.22%
3/13/08,1.564,1.5566,1.5646,1.5522,,0.44%
3/12/08,1.5571,1.5337,1.5571,1.5334,,1.55%
3/11/08,1.5333,1.5346,1.5497,1.5283,,-0.05%
3/10/08,1.5341,1.5364,1.5404,1.5313,,-0.07%
3/7/08,1.5351,1.5388,1.5461,1.5314,,-0.25%
3/6/08,1.5389,1.5265,1.5396,1.5261,,0.77%
3/5/08,1.5271,1.5215,1.5303,1.5146,,0.40%
3/4/08,1.521,1.5206,1.525,1.5173,,0.01%
3/3/08,1.5208,1.5194,1.5276,1.5156,,0.18%
2/29/08,1.5181,1.5205,1.524,1.5144,,-0.28%
2/28/08,1.5223,1.5124,1.5231,1.5074,,0.66%
2/27/08,1.5123,1.498,1.5145,1.4972,,0.99%
2/26/08,1.4975,1.4829,1.4984,1.4779,,0.98%
2/25/08,1.4829,1.4839,1.4846,1.4795,,-0.02%
2/22/08,1.4832,1.4812,1.4864,1.4789,,0.13%
2/21/08,1.4813,1.4712,1.4838,1.4703,,0.68%
2/20/08,1.4713,1.4727,1.4732,1.4614,,-0.10%
2/19/08,1.4727,1.4655,1.4759,1.4642,,0.46%
2/18/08,1.4659,1.4679,1.4692,1.4611,,-0.14%
2/15/08,1.468,1.4638,1.4711,1.4632,,0.29%
2/14/08,1.4638,1.457,1.4648,1.4548,,0.47%
2/13/08,1.457,1.4579,1.46,1.4531,,-0.09%
2/12/08,1.4583,1.452,1.4615,1.4495,,0.39%
2/11/08,1.4526,1.4518,1.4579,1.4482,,0.11%
2/8/08,1.451,1.4482,1.4548,1.4449,,0.17%
2/7/08,1.4485,1.4636,1.4655,1.444,,-0.94%
2/6/08,1.4622,1.4645,1.4672,1.4591,,-0.12%
2/5/08,1.4639,1.4832,1.4836,1.4622,,-1.27%
2/4/08,1.4827,1.4807,1.4851,1.4794,,0.18%
2/1/08,1.48,1.486,1.4954,1.4787,,-0.44%
1/31/08,1.4866,1.4862,1.4915,1.4801,,-0.09%
1/30/08,1.488,1.4777,1.4907,1.4756,,0.70%
1/29/08,1.4777,1.4784,1.4798,1.4737,,-0.06%
1/28/08,1.4786,1.4681,1.4799,1.466,,0.78%
1/25/08,1.4672,1.4758,1.4777,1.4661,,-0.65%
1/24/08,1.4768,1.463,1.4781,1.4591,,0.89%
1/23/08,1.4638,1.4627,1.4684,1.451,,0.08%
1/22/08,1.4627,1.4446,1.4644,1.4365,,1.25%
1/21/08,1.4446,1.4605,1.4606,1.4422,,-1.13%
1/18/08,1.4611,1.4647,1.4697,1.4604,,-0.33%
1/17/08,1.4659,1.4651,1.4715,1.4588,,0.00%
1/16/08,1.4659,1.4802,1.486,1.4595,,-1.01%
1/15/08,1.4808,1.4867,1.4923,1.48,,-0.40%
1/14/08,1.4868,1.4783,1.4916,1.478,,0.62%
1/11/08,1.4777,1.4808,1.4821,1.4762,,-0.20%
1/10/08,1.4807,1.4658,1.4816,1.464,,1.00%
1/9/08,1.4661,1.4705,1.4745,1.464,,-0.32%
1/8/08,1.4708,1.4692,1.4746,1.468,,0.13%
1/7/08,1.4689,1.4747,1.4758,1.4659,,-0.38%
1/4/08,1.4745,1.4748,1.4825,1.4695,,-0.02%
1/3/08,1.4748,1.4726,1.4783,1.4687,,0.14%
1/2/08,1.4727,1.4593,1.4752,1.4589,,0.95%
1/1/08,1.4589,1.4587,1.461,1.4578,,-0.01%
12/31/07,1.459,1.472,1.4748,1.4569,,-0.86%
12/28/07,1.4717,1.4624,1.4729,1.4592,,0.71%
12/27/07,1.4613,1.4487,1.464,1.4469,,0.83%
12/26/07,1.4493,1.4402,1.4507,1.439,,0.61%
12/25/07,1.4405,1.4397,1.4415,1.4389,,0.04%
12/24/07,1.4399,1.4374,1.4414,1.4359,,0.22%
12/21/07,1.4367,1.4327,1.4411,1.4316,,0.33%
12/20/07,1.432,1.4375,1.4392,1.4309,,-0.40%
12/19/07,1.4378,1.4416,1.4424,1.4325,,-0.22%
12/18/07,1.4409,1.44,1.4438,1.4367,,0.06%
12/17/07,1.44,1.4388,1.4455,1.4331,,-0.13%
12/14/07,1.4419,1.463,1.4661,1.4411,,-1.42%
12/13/07,1.4627,1.4706,1.4738,1.4576,,-0.54%
12/12/07,1.4707,1.4657,1.4748,1.4649,,0.38%
12/11/07,1.4651,1.4714,1.4752,1.464,,-0.43%
12/10/07,1.4714,1.4655,1.4737,1.464,,0.39%
12/7/07,1.4657,1.4632,1.4674,1.46,,0.17%
12/6/07,1.4632,1.4611,1.4653,1.4527,,0.19%
12/5/07,1.4604,1.4765,1.4771,1.4591,,-1.10%
12/4/07,1.4766,1.4667,1.4768,1.4634,,0.69%
12/3/07,1.4665,1.4638,1.4708,1.4619,,0.23%
11/30/07,1.4632,1.4745,1.4785,1.4628,,-0.74%
11/29/07,1.4741,1.4844,1.4847,1.472,,-0.61%
11/28/07,1.4831,1.4824,1.486,1.471,,0.00%
11/27/07,1.4831,1.4872,1.491,1.4809,,-0.34%
11/26/07,1.4881,1.4823,1.4888,1.4805,,0.30%
11/23/07,1.4837,1.4849,1.4968,1.4784,,-0.12%
11/22/07,1.4855,1.4857,1.4874,1.4821,,-0.01%
11/21/07,1.4857,1.4842,1.4872,1.4773,,0.23%
11/20/07,1.4823,1.4665,1.4834,1.4634,,1.09%
11/19/07,1.4663,1.4671,1.4688,1.4618,,0.03%
11/16/07,1.4659,1.4611,1.4674,1.4581,,0.27%
11/15/07,1.4619,1.4644,1.4707,1.4606,,-0.26%
11/14/07,1.4657,1.4604,1.4726,1.4598,,0.37%
11/13/07,1.4603,1.4533,1.4635,1.4521,,0.47%
11/12/07,1.4535,1.4671,1.4676,1.4526,,-0.96%
11/9/07,1.4676,1.4672,1.4754,1.463,,0.01%
11/8/07,1.4674,1.4642,1.4705,1.4616,,0.20%
11/7/07,1.4644,1.4559,1.4731,1.4553,,0.60%
11/6/07,1.4556,1.4466,1.4573,1.4464,,0.64%
11/5/07,1.4463,1.4514,1.4526,1.4444,,-0.31%
11/2/07,1.4508,1.4423,1.4528,1.4417,,0.61%
11/1/07,1.442,1.448,1.4484,1.4404,,-0.42%
10/31/07,1.4481,1.444,1.4505,1.4418,,0.28%
10/30/07,1.444,1.4425,1.4442,1.4375,,0.10%
10/29/07,1.4425,1.4412,1.444,1.4377,,0.19%
10/26/07,1.4397,1.433,1.4398,1.4317,,0.52%
10/25/07,1.4323,1.4266,1.4346,1.4247,,0.39%
10/24/07,1.4267,1.4261,1.427,1.4189,,0.04%
10/23/07,1.4261,1.4179,1.4281,1.417,,0.59%
10/22/07,1.4177,1.4327,1.4348,1.4125,,-0.89%
10/19/07,1.4305,1.4286,1.432,1.4245,,0.08%
10/18/07,1.4293,1.4209,1.4312,1.4196,,0.63%
10/17/07,1.4203,1.4169,1.4231,1.4157,,0.28%
10/16/07,1.4163,1.4215,1.4229,1.4143,,-0.34%
10/15/07,1.4212,1.4182,1.4245,1.4161,,0.23%
10/12/07,1.4179,1.4201,1.4214,1.4153,,-0.11%
10/11/07,1.4194,1.4143,1.4242,1.4135,,0.33%
10/10/07,1.4147,1.4103,1.4173,1.4094,,0.28%
10/9/07,1.4108,1.4058,1.4115,1.4015,,0.36%
10/8/07,1.4057,1.4146,1.4154,1.4034,,-0.56%
10/5/07,1.4136,1.4133,1.4157,1.4031,,0.01%
10/4/07,1.4135,1.4091,1.415,1.4068,,0.35%
10/3/07,1.4085,1.4152,1.4202,1.4082,,-0.48%
10/2/07,1.4153,1.4233,1.4239,1.4139,,-0.56%
10/1/07,1.4232,1.4278,1.4282,1.4211,,-0.28%
9/28/07,1.4272,1.4149,1.4279,1.4145,,0.86%
9/27/07,1.4151,1.4131,1.4191,1.4124,,0.15%
9/26/07,1.413,1.4146,1.4163,1.4111,,-0.11%
9/25/07,1.4146,1.4084,1.4154,1.406,,0.43%
9/24/07,1.4085,1.4091,1.4131,1.4068,,-0.04%
9/21/07,1.4091,1.4064,1.4122,1.4043,,0.12%
9/20/07,1.4074,1.3967,1.4101,1.3962,,0.77%
9/19/07,1.3967,1.3979,1.3988,1.3935,,-0.11%
9/18/07,1.3982,1.3863,1.399,1.3828,,0.84%
9/17/07,1.3866,1.3868,1.3889,1.3849,,-0.06%
9/14/07,1.3875,1.3868,1.3897,1.3845,,0.05%
9/13/07,1.3868,1.3904,1.3927,1.3862,,-0.26%
9/12/07,1.3904,1.3834,1.3916,1.3825,,0.48%
9/11/07,1.3838,1.3807,1.3849,1.3779,,0.29%
9/10/07,1.3798,1.3784,1.3817,1.3767,,0.22%
9/7/07,1.3768,1.3695,1.38,1.3664,,0.58%
9/6/07,1.3689,1.365,1.3711,1.3635,,0.29%
9/5/07,1.365,1.3604,1.3673,1.3569,,0.32%
9/4/07,1.3607,1.3622,1.3628,1.3552,,-0.10%
9/3/07,1.3621,1.3628,1.3656,1.3603,,-0.07%
8/31/07,1.363,1.3637,1.3721,1.3621,,-0.06%
8/30/07,1.3638,1.3678,1.3679,1.3593,,-0.28%
8/29/07,1.3676,1.3601,1.3681,1.3563,,0.53%
8/28/07,1.3604,1.3642,1.3681,1.3599,,-0.29%
8/27/07,1.3644,1.3671,1.3686,1.3634,,-0.27%
8/24/07,1.3681,1.3566,1.3682,1.3554,,0.83%
8/23/07,1.3569,1.3549,1.3589,1.3535,,0.14%
8/22/07,1.355,1.3462,1.355,1.3449,,0.65%
8/21/07,1.3462,1.3476,1.3523,1.3457,,-0.08%
8/20/07,1.3473,1.348,1.3509,1.346,,-0.02%
8/17/07,1.3476,1.342,1.3546,1.3371,,0.39%
8/16/07,1.3424,1.3426,1.3449,1.3359,,-0.01%
8/15/07,1.3426,1.3536,1.3539,1.3425,,-0.82%
8/14/07,1.3537,1.3607,1.363,1.3531,,-0.54%
8/13/07,1.3611,1.3687,1.371,1.3603,,-0.60%
8/10/07,1.3693,1.3678,1.3706,1.3641,,0.15%
8/9/07,1.3672,1.3794,1.3819,1.3655,,-0.90%
8/8/07,1.3796,1.3744,1.3828,1.372,,0.38%
8/7/07,1.3744,1.379,1.3817,1.3735,,-0.36%
8/6/07,1.3794,1.3828,1.384,1.378,,0.15%
8/3/07,1.3774,1.3703,1.382,1.3682,,0.54%
8/2/07,1.37,1.3681,1.3708,1.3651,,0.22%
8/1/07,1.367,1.3676,1.3712,1.3638,,-0.02%
7/31/07,1.3673,1.3695,1.3728,1.3669,,-0.15%
7/30/07,1.3693,1.3615,1.3706,1.3609,,0.43%
7/27/07,1.3634,1.3737,1.3754,1.3627,,-0.80%
7/26/07,1.3744,1.3725,1.3773,1.3691,,0.15%
7/25/07,1.3724,1.3828,1.3831,1.3697,,-0.75%
7/24/07,1.3828,1.3809,1.3854,1.3799,,0.12%
7/23/07,1.3811,1.3838,1.3845,1.3796,,-0.12%
7/20/07,1.3827,1.3797,1.3844,1.3779,,0.21%
7/19/07,1.3798,1.3805,1.3832,1.3786,,-0.04%
7/18/07,1.3803,1.3782,1.3834,1.3752,,0.11%
7/17/07,1.3788,1.3774,1.3801,1.3758,,0.12%
7/16/07,1.3771,1.3779,1.3803,1.3758,,-0.09%
7/13/07,1.3784,1.3788,1.3815,1.3763,,-0.07%
7/12/07,1.3794,1.3746,1.38,1.3742,,0.35%
7/11/07,1.3746,1.3748,1.3786,1.3731,,0.00%
7/10/07,1.3746,1.3632,1.375,1.3594,,0.86%
7/9/07,1.3629,1.3633,1.364,1.3609,,0.01%
7/6/07,1.3628,1.3597,1.3642,1.3568,,0.22%
7/5/07,1.3598,1.3613,1.3662,1.3579,,-0.10%
7/4/07,1.3612,1.3609,1.3632,1.3605,,0.00%
7/3/07,1.3612,1.3632,1.3636,1.3583,,-0.10%
7/2/07,1.3626,1.3542,1.3639,1.3529,,0.62%
6/29/07,1.3542,1.3447,1.3542,1.343,,0.71%
6/28/07,1.3446,1.3451,1.3482,1.3423,,-0.04%
6/27/07,1.3452,1.3457,1.346,1.3415,,-0.01%
6/26/07,1.3453,1.3462,1.3481,1.3432,,-0.08%
6/25/07,1.3464,1.3466,1.3474,1.3439,,-0.04%
6/22/07,1.3469,1.3386,1.3471,1.3381,,0.54%
6/21/07,1.3396,1.3403,1.3409,1.3373,,-0.07%
6/20/07,1.3405,1.3424,1.3438,1.3396,,-0.16%
6/19/07,1.3427,1.3414,1.3437,1.3382,,0.09%
6/18/07,1.3415,1.3377,1.342,1.3376,,0.20%
6/15/07,1.3388,1.3306,1.339,1.3304,,0.57%
6/14/07,1.3312,1.3314,1.3325,1.3279,,0.00%
6/13/07,1.3312,1.3302,1.3316,1.3264,,0.08%
6/12/07,1.3302,1.3357,1.3369,1.33,,-0.43%
6/11/07,1.3359,1.3363,1.3365,1.3333,,-0.11%
6/8/07,1.3374,1.3426,1.3429,1.332,,-0.42%
6/7/07,1.343,1.3504,1.3514,1.3422,,-0.55%
6/6/07,1.3504,1.3517,1.3541,1.3485,,-0.15%
6/5/07,1.3524,1.3494,1.3555,1.3487,,0.23%
6/4/07,1.3493,1.3445,1.35,1.3432,,0.33%
6/1/07,1.3449,1.3453,1.3464,1.3392,,-0.03%
5/31/07,1.3453,1.343,1.3478,1.3424,,0.19%
5/30/07,1.3428,1.3447,1.3457,1.3407,,-0.13%
5/29/07,1.3446,1.345,1.3522,1.342,,-0.05%
5/28/07,1.3453,1.3447,1.3464,1.3445,,0.09%
5/25/07,1.3441,1.3431,1.3474,1.3411,,0.10%
5/24/07,1.3428,1.346,1.3462,1.3415,,-0.25%
5/23/07,1.3462,1.3451,1.3504,1.3415,,0.08%
5/22/07,1.3451,1.3461,1.348,1.3438,,-0.13%
5/21/07,1.3468,1.3519,1.3529,1.3436,,-0.30%
5/18/07,1.3509,1.3498,1.3522,1.3465,,0.10%
5/17/07,1.3495,1.3516,1.3545,1.3475,,-0.19%
5/16/07,1.3521,1.3594,1.3611,1.3504,,-0.52%
5/15/07,1.3592,1.3542,1.3611,1.3527,,0.37%
5/14/07,1.3542,1.3533,1.3559,1.3525,,0.10%
5/11/07,1.3529,1.3476,1.3533,1.3462,,0.33%
5/10/07,1.3485,1.3527,1.3565,1.3465,,-0.33%
5/9/07,1.3529,1.3546,1.3567,1.3519,,-0.10%
5/8/07,1.3542,1.36,1.3623,1.3515,,-0.42%
5/7/07,1.3599,1.3602,1.3629,1.3592,,0.07%
5/4/07,1.359,1.3548,1.3611,1.3531,,0.25%
5/3/07,1.3556,1.3584,1.3624,1.3548,,-0.25%
5/2/07,1.359,1.3605,1.3613,1.356,,-0.11%
5/1/07,1.3605,1.3641,1.3674,1.359,,-0.31%
4/30/07,1.3647,1.3634,1.368,1.3588,,-0.04%
4/27/07,1.3653,1.3592,1.3683,1.3586,,0.43%
4/26/07,1.3594,1.3643,1.3655,1.3584,,-0.32%
4/25/07,1.3638,1.3638,1.3666,1.3619,,-0.04%
4/24/07,1.3643,1.3579,1.3645,1.3548,,0.49%
4/23/07,1.3577,1.3603,1.3609,1.3542,,-0.10%
4/20/07,1.3591,1.3614,1.3638,1.3585,,-0.12%
4/19/07,1.3608,1.3612,1.3621,1.3559,,-0.01%
4/18/07,1.3609,1.3575,1.3619,1.3544,,0.27%
4/17/07,1.3572,1.3526,1.3595,1.3521,,0.29%
4/16/07,1.3533,1.3556,1.3577,1.3529,,0.03%
4/13/07,1.3529,1.3489,1.3554,1.3479,,0.31%
4/12/07,1.3487,1.3432,1.3504,1.343,,0.41%
4/11/07,1.3432,1.3434,1.3443,1.3407,,-0.04%
4/10/07,1.3437,1.3358,1.3457,1.3348,,0.62%
4/9/07,1.3354,1.3373,1.338,1.334,,-0.19%
4/6/07,1.3379,1.3429,1.3435,1.3365,,-0.32%
4/5/07,1.3422,1.3373,1.3443,1.3352,,0.37%
4/4/07,1.3373,1.3325,1.3382,1.3319,,0.28%
4/3/07,1.3335,1.3367,1.3384,1.3319,,-0.25%
4/2/07,1.3369,1.3375,1.3384,1.3331,,0.08%
3/30/07,1.3358,1.3329,1.3403,1.3289,,0.19%
3/29/07,1.3333,1.3315,1.3356,1.3301,,0.12%
3/28/07,1.3317,1.3356,1.3375,1.3307,,-0.28%
3/27/07,1.3354,1.3331,1.3371,1.3319,,0.14%
3/26/07,1.3335,1.329,1.3349,1.3254,,0.38%
3/23/07,1.3285,1.3333,1.3345,1.3282,,-0.36%
3/22/07,1.3333,1.3384,1.3413,1.331,,-0.40%
3/21/07,1.3386,1.3321,1.339,1.3287,,0.53%
3/20/07,1.3316,1.3301,1.3324,1.327,,0.11%
3/19/07,1.3302,1.3319,1.3327,1.3279,,-0.09%
3/16/07,1.3314,1.3238,1.3342,1.3232,,0.57%
3/15/07,1.3239,1.322,1.3254,1.3193,,0.11%
3/14/07,1.3224,1.3199,1.3247,1.3175,,0.20%
3/13/07,1.3198,1.3189,1.3223,1.3155,,0.08%
3/12/07,1.3188,1.3115,1.3202,1.3108,,0.56%
3/9/07,1.3114,1.3131,1.3159,1.3085,,-0.11%
3/8/07,1.3129,1.3175,1.3184,1.3115,,-0.36%
3/7/07,1.3176,1.3127,1.3187,1.3109,,0.37%
3/6/07,1.3127,1.3093,1.3133,1.3079,,0.24%
3/5/07,1.3095,1.3205,1.3214,1.3071,,-0.75%
3/2/07,1.3194,1.3188,1.3203,1.3142,,0.06%
3/1/07,1.3186,1.323,1.3241,1.3154,,-0.37%
2/28/07,1.3235,1.3244,1.3249,1.318,,-0.05%
2/27/07,1.3242,1.3188,1.3261,1.316,,0.44%
2/26/07,1.3184,1.3165,1.3201,1.3152,,0.13%
