,low_pd,rsi_pd,rsi_threshold,max_dim,Days in Market,In-market pct,# Rnd Trips,Win Rate,Result
288,4,7,50,6,510,15.106635071090047,196,0.058056872037914695,4612.077545872372
289,4,7,50,7,541,16.024881516587676,192,0.05479857819905213,4630.240899831286
290,4,7,60,3,556,16.46919431279621,206,0.05390995260663507,4673.8986975641965
291,4,7,60,4,674,19.96445497630332,191,0.052725118483412325,3625.0396647534867
292,4,7,60,5,766,22.68957345971564,179,0.05124407582938389,3511.6893069134467
293,4,7,60,6,872,25.829383886255926,175,0.0485781990521327,4360.330980155664
294,4,7,60,7,941,27.873222748815166,167,0.04591232227488152,4728.741429107491
295,4,7,70,3,614,18.187203791469194,206,0.0533175355450237,4100.848754170789
296,4,7,70,4,749,22.186018957345972,189,0.052132701421800945,3036.061345378364
297,4,7,70,5,872,25.829383886255926,177,0.05005924170616114,3053.771149778079
298,4,7,70,6,1003,29.709715639810426,171,0.04768957345971564,4071.1528764024897
299,4,7,70,7,1091,32.31635071090047,161,0.04443127962085308,3899.59128156668
300,5,2,30,3,126,3.7322274881516586,183,0.05302132701421801,5225.165061808201
301,5,2,30,4,135,3.998815165876777,182,0.054502369668246446,5046.388253848865
302,5,2,30,5,140,4.1469194312796205,182,0.05302132701421801,5152.045820582231
303,5,2,30,6,142,4.206161137440758,182,0.0533175355450237,5174.907794331633
304,5,2,30,7,143,4.235781990521327,182,0.05302132701421801,5293.60492159478
305,5,2,40,3,161,4.768957345971564,182,0.05302132701421801,5622.443092626102
306,5,2,40,4,174,5.154028436018957,181,0.054206161137440756,5447.957396854091
307,5,2,40,5,181,5.361374407582939,180,0.0533175355450237,5302.264391272039
308,5,2,40,6,185,5.479857819905213,180,0.05361374407582938,5382.977192235508
309,5,2,40,7,187,5.539099526066351,180,0.05302132701421801,5618.603931161009
310,5,2,50,3,195,5.7760663507109005,180,0.05183649289099526,5661.137022233219
311,5,2,50,4,210,6.220379146919432,179,0.052725118483412325,5717.854983284358
312,5,2,50,5,217,6.427725118483412,176,0.05183649289099526,5213.682750709181
313,5,2,50,6,226,6.694312796208531,175,0.05183649289099526,5203.4302199277645
314,5,2,50,7,234,6.931279620853081,174,0.050355450236966824,5125.491733826759
315,5,2,60,3,263,7.790284360189573,173,0.04828199052132701,5335.061372590846
316,5,2,60,4,305,9.03436018957346,172,0.04828199052132701,5904.765640159637
317,5,2,60,5,324,9.597156398104266,167,0.04768957345971564,4901.769960554447
318,5,2,60,6,342,10.130331753554502,164,0.047097156398104266,4763.638691515514
319,5,2,60,7,357,10.574644549763033,162,0.045319905213270145,4847.145357686966
320,5,2,70,3,397,11.759478672985782,170,0.0462085308056872,4652.270631280031
321,5,2,70,4,461,13.65521327014218,163,0.04591232227488152,4341.4109709737795
322,5,2,70,5,510,15.106635071090047,155,0.043246445497630334,3770.6943216111454
323,5,2,70,6,554,16.40995260663507,152,0.045023696682464455,3949.726706096839
324,5,2,70,7,595,17.62440758293839,149,0.04087677725118483,3910.5564035632256
325,5,3,30,3,136,4.028436018957346,184,0.05390995260663507,5622.713002607645
326,5,3,30,4,146,4.3246445497630335,183,0.05539099526066351,5408.191289345846
327,5,3,30,5,152,4.502369668246446,182,0.054206161137440756,5273.190004484072
328,5,3,30,6,155,4.591232227488152,182,0.05479857819905213,5291.221826799355
329,5,3,30,7,157,4.650473933649289,182,0.054206161137440756,5522.8321976882535
330,5,3,40,3,185,5.479857819905213,180,0.05183649289099526,5391.7790404426505
