,low_pd,rsi_pd,rsi_threshold,max_dim,Days in Market,In-market pct,# Rnd Trips,Win Rate,Result
506,6,4,40,4,509,11.17208077260755,241,0.051580333625987705,1421.9010306756381
507,6,4,40,5,540,11.852502194907814,235,0.04938542581211589,1373.3758740486842
508,6,4,40,6,570,12.510974539069359,233,0.04960491659350307,1555.3535225721487
509,6,4,40,7,594,13.037752414398595,231,0.04982440737489025,1505.7618484992615
510,6,4,50,3,559,12.26953467954346,239,0.045873573309920986,1110.639278098128
511,6,4,50,4,657,14.42054433713784,229,0.04521510096575944,1338.9724167004051
512,6,4,50,5,741,16.264266900790165,225,0.04280070237050044,1355.423344947627
513,6,4,50,6,790,17.33977172958736,222,0.04477611940298507,1577.649726269665
514,6,4,50,7,815,17.88849868305531,213,0.043898156277436345,1371.8960609139465
515,6,4,60,3,655,14.376646180860403,234,0.04521510096575944,1054.5152897249943
516,6,4,60,4,780,17.120280948200175,219,0.046532045654082525,1156.1931187408052
517,6,4,60,5,900,19.754170324846356,214,0.04411764705882353,1158.379872882888
518,6,4,60,6,996,21.8612818261633,209,0.043678665496049165,1423.7607603408717
519,6,4,60,7,1049,23.024582967515364,200,0.040825285338015806,1341.3426601399992
520,6,4,70,3,690,15.14486391571554,234,0.046093064091308165,1065.1314605582763
521,6,4,70,4,851,18.678665496049167,219,0.0480684811237928,1207.0945499785314
522,6,4,70,5,1011,22.190517998244072,214,0.043239683933274806,1182.357680197696
523,6,4,70,6,1130,24.802458296751535,206,0.04433713784021071,1415.9214867382586
524,6,4,70,7,1229,26.975417032484636,196,0.03950834064969271,1346.038466285408
525,6,5,30,3,278,6.101843722563652,271,0.05662862159789289,1441.8308337426458
526,6,5,30,4,309,6.782265144863915,267,0.05553116769095698,1306.7844665113187
527,6,5,30,5,322,7.067603160667252,262,0.05553116769095698,1314.0023142954403
528,6,5,30,6,334,7.33099209833187,260,0.05487269534679543,1354.6134054843462
529,6,5,30,7,345,7.57243195785777,259,0.05509218612818262,1343.224187000026
530,6,5,40,3,437,9.591747146619841,252,0.051360842844600525,1316.91763422519
531,6,5,40,4,506,11.106233538191397,245,0.051360842844600525,1455.2821014889553
532,6,5,40,5,543,11.918349429323968,239,0.04916593503072871,1406.4243237564556
533,6,5,40,6,577,12.664618086040386,237,0.04916593503072871,1568.5997700661442
534,6,5,40,7,598,13.125548726953468,231,0.048726953467954345,1395.081561072539
535,6,5,50,3,576,12.642669007901668,239,0.04521510096575944,1075.2987943336339
536,6,5,50,4,682,14.969271290605795,228,0.046093064091308165,1391.2313198340773
537,6,5,50,5,777,17.05443371378402,224,0.04280070237050044,1384.8214548082951
538,6,5,50,6,843,18.50307287093942,221,0.04455662862159789,1604.1059147128478
539,6,5,50,7,881,19.337137840210712,214,0.04258121158911326,1448.6932177967983
540,6,5,60,3,667,14.640035118525022,234,0.04477611940298507,1051.6885982387334
541,6,5,60,4,806,17.69095697980685,219,0.04741000877963126,1136.0752953584029
542,6,5,60,5,948,20.807726075504828,214,0.043239683933274806,1047.0321153447017
543,6,5,60,6,1060,23.266022827041265,208,0.04411764705882353,1324.4753444060464
544,6,5,60,7,1138,24.978050921861282,199,0.03950834064969271,1271.345496169774
545,6,5,70,3,696,15.27655838454785,234,0.04521510096575944,1045.9494655144035
546,6,5,70,4,863,18.942054433713785,219,0.04741000877963126,1195.7504096079092
547,6,5,70,5,1036,22.739244951712028,214,0.043678665496049165,1207.5579863078653
548,6,5,70,6,1165,25.570676031606673,205,0.04477611940298507,1375.9350850278306
549,6,5,70,7,1267,27.809482001755928,195,0.038849868305531166,1309.2807045590894
550,6,6,30,3,248,5.443371378402107,280,0.05706760316066725,1561.9662431040242
551,6,6,30,4,278,6.101843722563652,277,0.05575065847234416,1473.6203491682777
552,6,6,30,5,287,6.299385425812116,273,0.05553116769095698,1491.7068691982527
553,6,6,30,6,299,6.562774363476734,271,0.05487269534679543,1512.35269822345
554,6,6,30,7,312,6.84811237928007,270,0.05553116769095698,1493.8089146497687
555,6,6,40,3,432,9.482001755926252,256,0.05223880597014925,1383.2570452602372
556,6,6,40,4,501,10.996488147497805,249,0.05179982440737489,1539.0194987440384
557,6,6,40,5,538,11.808604038630378,243,0.05004389815627744,1520.3539675499405
558,6,6,40,6,572,12.554872695346795,241,0.04982440737489025,1708.265852683641
559,6,6,40,7,594,13.037752414398595,235,0.04982440737489025,1492.0048064557513
560,6,6,50,3,574,12.598770851624232,239,0.04521510096575944,1096.3591488296827
561,6,6,50,4,684,15.01316944688323,228,0.04675153643546971,1425.6024916367903
562,6,6,50,5,783,17.18612818261633,224,0.043898156277436345,1397.4169270419336
563,6,6,50,6,859,18.85425812115891,221,0.0456540825285338,1639.1755382226886
564,6,6,50,7,905,19.863915715539946,214,0.043459174714661986,1520.7971281262548
565,6,6,60,3,676,14.837576821773485,234,0.04455662862159789,1060.7074898936667
566,6,6,60,4,823,18.064091308165057,219,0.04719051799824407,1145.269058540945
567,6,6,60,5,976,21.422300263388937,214,0.04170324846356453,1124.6339930166946
568,6,6,60,6,1091,23.94644424934153,207,0.043898156277436345,1385.193026547939
569,6,6,60,7,1180,25.899912203687446,198,0.03928884986830553,1324.1871445548263
